iter,layer,candidate_rank,candidate_stage,destroy_operator,repair_operator,fallback_used,projection_mode,projection_repaired_subtask_count,F_raw,F_cal,duplicate_tote_count,duplicate_tote_penalty,candidate_signature,selected_for_sa
8,Z,3,rough,z_destroy_noise_window,z_repair_bounded_detour_window,False,,0,3234.904245782953,3234.904245782953,0,0.0,"('Z', 'z_destroy_noise_window', ((5, (7, 8)), (8, (15,))), 'z_repair_bounded_detour_window', (2865, 1956, 774, 1736), ('SORT', 'SORT'))",False
8,Z,1,rough,z_destroy_detour_window,z_repair_mode_toggle_contextual,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_detour_window', ((2, (4, 5)),), 'z_repair_mode_toggle_contextual', (2493, 3206), ('FLIP',))",False
8,Z,2,rough,z_destroy_mode_window,z_repair_bounded_detour_window,False,,0,3215.0930336617407,3215.0930336617407,0,0.0,"('Z', 'z_destroy_mode_window', ((6, (2, 3)),), 'z_repair_bounded_detour_window', (1956, 2865), ('SORT',))",False
9,Z,2,rough,z_destroy_mode_window,z_repair_bounded_detour_window,False,,0,3197.2722003284075,3197.2722003284075,0,0.0,"('Z', 'z_destroy_mode_window', ((5, (7, 8)),), 'z_repair_bounded_detour_window', (774, 1736), ('SORT',))",False
9,Z,3,rough,z_destroy_noise_window,z_repair_same_stack_window,False,,0,3215.0930336617407,3215.0930336617407,0,0.0,"('Z', 'z_destroy_noise_window', ((6, (2, 3)),), 'z_repair_same_stack_window', (1956, 2865), ('SORT',))",False
9,Z,1,rough,z_destroy_detour_window,z_repair_bounded_detour_window,False,,0,3088.819700328407,3088.819700328407,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (16,)), (2, (4, 5))), 'z_repair_bounded_detour_window', (2047, 1956, 2493, 3206), ('FLIP', 'FLIP'))",False
10,Z,3,rough,z_destroy_mode_window,z_repair_sort_range_shrink_first,False,,0,3197.2722003284075,3197.2722003284075,0,0.0,"('Z', 'z_destroy_mode_window', ((5, (7, 8)),), 'z_repair_sort_range_shrink_first', (774, 1736), ('SORT',))",False
10,Z,2,rough,z_destroy_multistack_window,z_repair_mode_toggle_contextual,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_multistack_window', ((1, (0, 1)),), 'z_repair_mode_toggle_contextual', (2899, 2914), ('FLIP',))",False
10,Z,1,rough,z_destroy_detour_window,z_repair_mode_toggle_contextual,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_detour_window', ((1, (0, 1)),), 'z_repair_mode_toggle_contextual', (2899, 2914), ('FLIP',))",False
11,Z,1,rough,z_destroy_multistack_window,z_repair_bounded_detour_window,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_multistack_window', ((1, (0, 1)),), 'z_repair_bounded_detour_window', (2899, 2914), ('FLIP',))",False
11,Z,3,rough,z_destroy_mode_window,z_repair_sort_range_shrink_first,False,,0,3215.0930336617407,3215.0930336617407,0,0.0,"('Z', 'z_destroy_mode_window', ((6, (2, 3)),), 'z_repair_sort_range_shrink_first', (1956, 2865), ('SORT',))",False
11,Z,2,rough,z_destroy_noise_window,z_repair_same_stack_window,False,,0,3197.2722003284075,3197.2722003284075,0,0.0,"('Z', 'z_destroy_noise_window', ((5, (7, 8)),), 'z_repair_same_stack_window', (774, 1736), ('SORT',))",False
12,Z,3,rough,z_destroy_noise_window,z_repair_mode_toggle_contextual,False,,0,3197.2722003284075,3197.2722003284075,0,0.0,"('Z', 'z_destroy_noise_window', ((5, (7, 8)),), 'z_repair_mode_toggle_contextual', (774, 1736), ('SORT',))",False
12,Z,2,rough,z_destroy_detour_window,z_repair_sort_range_shrink_first,False,,0,3143.809700328407,3143.809700328407,0,0.0,"('Z', 'z_destroy_detour_window', ((2, (4, 5)),), 'z_repair_sort_range_shrink_first', (2493, 3206), ('SORT',))",False
12,Z,1,rough,z_destroy_multistack_window,z_repair_bounded_detour_window,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_multistack_window', ((2, (4, 5)),), 'z_repair_bounded_detour_window', (2493, 3206), ('FLIP',))",False
13,Z,3,rough,z_destroy_mode_window,z_repair_sort_range_shrink_first,False,,0,3143.809700328407,3143.809700328407,0,0.0,"('Z', 'z_destroy_mode_window', ((3, (13, 14)),), 'z_repair_sort_range_shrink_first', (2052, 2493), ('SORT',))",False
13,Z,1,rough,z_destroy_detour_window,z_repair_same_stack_window,False,,0,3088.819700328407,3088.819700328407,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (16,)), (1, (0, 1))), 'z_repair_same_stack_window', (2047, 1956, 2899, 2914), ('FLIP', 'FLIP'))",False
13,Z,2,rough,z_destroy_multistack_window,z_repair_same_stack_window,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_multistack_window', ((1, (0, 1)),), 'z_repair_same_stack_window', (2899, 2914), ('FLIP',))",False
14,Z,3,rough,z_destroy_multistack_window,z_repair_bounded_detour_window,False,,0,3143.809700328407,3143.809700328407,0,0.0,"('Z', 'z_destroy_multistack_window', ((3, (13, 14)),), 'z_repair_bounded_detour_window', (2052, 2493), ('SORT',))",False
14,Z,1,rough,z_destroy_detour_window,z_repair_bounded_detour_window,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_detour_window', ((1, (0, 1)),), 'z_repair_bounded_detour_window', (2899, 2914), ('FLIP',))",False
14,Z,2,rough,z_destroy_multistack_window,z_repair_same_stack_window,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_multistack_window', ((2, (4, 5)),), 'z_repair_same_stack_window', (2493, 3206), ('FLIP',))",False
15,Z,3,rough,z_destroy_noise_window,z_repair_sort_range_shrink_first,False,,0,3266.9497003284073,3266.9497003284073,0,0.0,"('Z', 'z_destroy_noise_window', ((6, (2, 3)), (8, (15,))), 'z_repair_sort_range_shrink_first', (2865, 1956), ('SORT', 'SORT'))",False
15,Z,2,rough,z_destroy_noise_window,z_repair_mode_toggle_contextual,False,,0,3266.9497003284073,3266.9497003284073,0,0.0,"('Z', 'z_destroy_noise_window', ((6, (2, 3)), (8, (15,))), 'z_repair_mode_toggle_contextual', (2865, 1956), ('SORT', 'SORT'))",False
15,Z,1,rough,z_destroy_detour_window,z_repair_bounded_detour_window,False,,0,3113.2597003284072,3113.2597003284072,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (16,)), (3, (13, 14))), 'z_repair_bounded_detour_window', (2047, 1956, 2052, 2493), ('FLIP', 'SORT'))",False
16,Z,1,rough,z_destroy_detour_window,z_repair_sort_range_shrink_first,False,,0,3137.6997003284073,3137.6997003284073,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (16,)), (3, (13, 14))), 'z_repair_sort_range_shrink_first', (2047, 1956, 2052, 2493), ('SORT', 'SORT'))",False
16,Z,3,rough,z_destroy_noise_window,z_repair_bounded_detour_window,False,,0,3311.8347003284075,3311.8347003284075,0,0.0,"('Z', 'z_destroy_noise_window', ((0, (16,)), (8, (15,))), 'z_repair_bounded_detour_window', (2865, 1956, 2047), ('SORT', 'FLIP'))",False
16,Z,2,rough,z_destroy_mode_window,z_repair_bounded_detour_window,False,,0,3143.809700328407,3143.809700328407,0,0.0,"('Z', 'z_destroy_mode_window', ((3, (13, 14)),), 'z_repair_bounded_detour_window', (2052, 2493), ('SORT',))",False
17,Z,3,rough,z_destroy_noise_window,z_repair_same_stack_window,False,,0,3311.8347003284075,3311.8347003284075,0,0.0,"('Z', 'z_destroy_noise_window', ((0, (16,)), (8, (15,))), 'z_repair_same_stack_window', (2865, 1956, 2047), ('SORT', 'FLIP'))",False
17,Z,2,rough,z_destroy_noise_window,z_repair_mode_toggle_contextual,False,,0,3311.8347003284075,3311.8347003284075,0,0.0,"('Z', 'z_destroy_noise_window', ((0, (16,)), (8, (15,))), 'z_repair_mode_toggle_contextual', (2865, 1956, 2047), ('SORT', 'FLIP'))",False
17,Z,1,rough,z_destroy_detour_window,z_repair_bounded_detour_window,False,,0,3088.819700328407,3088.819700328407,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (16,)), (1, (0, 1))), 'z_repair_bounded_detour_window', (2047, 1956, 2899, 2914), ('FLIP', 'FLIP'))",False
18,Z,3,rough,z_destroy_mode_window,z_repair_same_stack_window,False,,0,3215.0930336617407,3215.0930336617407,0,0.0,"('Z', 'z_destroy_mode_window', ((6, (2, 3)),), 'z_repair_same_stack_window', (1956, 2865), ('SORT',))",False
18,Z,1,rough,z_destroy_detour_window,z_repair_mode_toggle_contextual,False,,0,3088.819700328407,3088.819700328407,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (16,)), (1, (0, 1))), 'z_repair_mode_toggle_contextual', (2047, 1956, 2899, 2914), ('FLIP', 'FLIP'))",False
18,Z,2,rough,z_destroy_mode_window,z_repair_mode_toggle_contextual,False,,0,3197.2722003284075,3197.2722003284075,0,0.0,"('Z', 'z_destroy_mode_window', ((5, (7, 8)),), 'z_repair_mode_toggle_contextual', (774, 1736), ('SORT',))",False
19,Z,2,rough,z_destroy_mode_window,z_repair_same_stack_window,False,,0,3143.809700328407,3143.809700328407,0,0.0,"('Z', 'z_destroy_mode_window', ((3, (13, 14)),), 'z_repair_same_stack_window', (2052, 2493), ('SORT',))",False
19,Z,3,rough,z_destroy_mode_window,z_repair_mode_toggle_contextual,False,,0,3215.0930336617407,3215.0930336617407,0,0.0,"('Z', 'z_destroy_mode_window', ((6, (2, 3)),), 'z_repair_mode_toggle_contextual', (1956, 2865), ('SORT',))",False
19,Z,1,rough,z_destroy_detour_window,z_repair_mode_toggle_contextual,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_detour_window', ((2, (4, 5)),), 'z_repair_mode_toggle_contextual', (2493, 3206), ('FLIP',))",False
20,Z,2,rough,z_destroy_mode_window,z_repair_bounded_detour_window,False,,0,3197.2722003284075,3197.2722003284075,0,0.0,"('Z', 'z_destroy_mode_window', ((5, (7, 8)),), 'z_repair_bounded_detour_window', (774, 1736), ('SORT',))",False
20,Z,3,rough,z_destroy_noise_window,z_repair_sort_range_shrink_first,False,,0,3336.274700328407,3336.274700328407,0,0.0,"('Z', 'z_destroy_noise_window', ((0, (16,)), (8, (15,))), 'z_repair_sort_range_shrink_first', (2865, 1956, 2047), ('SORT', 'SORT'))",False
20,Z,1,rough,z_destroy_multistack_window,z_repair_sort_range_shrink_first,False,,0,3143.809700328407,3143.809700328407,0,0.0,"('Z', 'z_destroy_multistack_window', ((1, (0, 1)),), 'z_repair_sort_range_shrink_first', (2899, 2914), ('SORT',))",False
21,X,1,exact,x_destroy_low_consolidation,x_repair_affinity_pack,False,greedy_repair,1,3149.919700328407,3149.919700328407,0,0.0,"((0, (0, ('0:4:0', '0:5:0', '0:7:0'), 0, 0, ((2047, 'FLIP', (83,), None),))), (1, (1, ('1:0:0', '1:12:0', '1:34:0', '1:3:0', '1:5:0', '1:8:0'), 1, 0, ((2899, 'FLIP', (64, 71), None), (2914, 'FLIP', (7,), None)))), (2, (2, ('2:2:0', '2:34:0', '2:6:0', '2:8:0'), 2, 0, ((2493, 'FLIP', (35, 41), None), (3206, 'FLIP', (163,), None)))), (3, (3, ('3:0:0', '3:1:0', '3:25:0', '3:6:0', '3:7:0', '3:8:0'), 3, 0, ((2052, 'SORT', (146, 147, 148), (0, 2)), (2493, 'FLIP', (36,), None)))), (4, (3, ('3:30:0', '3:9:0'), 4, 0, ((2843, 'FLIP', (11,), None), (973, 'FLIP', (121,), None)))), (5, (4, ('4:14:0', '4:1:0', '4:28:0', '4:3:0', '4:7:0'), 4, 1, ((774, 'SORT', (109, 110, 111), (2, 4)), (1736, 'FLIP', (128,), None)))), (6, (5, ('5:21:0', '5:32:0', '5:36:0', '5:3:0', '5:43:0', '5:8:0'), 0, 1, ((1956, 'SORT', (54, 55, 56, 57, 58), (0, 4)), (2865, 'FLIP', (137,), None)))), (7, (5, ('5:34:0',), 2, 1, ((3128, 'FLIP', (171,), None),))), (8, (6, ('6:0:0', '6:1:0', '6:3:0', '6:4:0', '6:6:0', '6:7:0'), 2, 2, ((2865, 'SORT', (138, 139, 140, 141, 142, 143, 144), (0, 6)),))), (9, (6, ('6:13:0', '6:21:0'), 1, 1, ((2904, 'FLIP', (9,), None), (1072, 'FLIP', (16,), None)))))",True
22,Y,3,rough,y_destroy_max_tardiness_blocker,y_repair_load_balance,False,,0,3329.3528222664772,3329.3528222664772,0,0.0,"('Y', 'y_destroy_max_tardiness_blocker', ((0, 0, 0), (6, 0, 1)), 'y_repair_load_balance', ((0, 3, 1), (6, 4, 2)))",False
22,Y,2,rough,y_destroy_load_skew_release,y_repair_load_balance,False,,0,3329.3528222664772,3329.3528222664772,0,0.0,"('Y', 'y_destroy_load_skew_release', ((0, 0, 0), (6, 0, 1)), 'y_repair_load_balance', ((0, 3, 1), (6, 4, 2)))",False
22,Y,1,rough,y_destroy_cross_station_fragment,y_repair_load_balance,False,,0,3326.055878668064,3326.055878668064,0,0.0,"('Y', 'y_destroy_cross_station_fragment', ((6, 0, 1), (7, 2, 1)), 'y_repair_load_balance', ((6, 4, 2), (7, 3, 1)))",False
22,Y,1,exact,y_destroy_cross_station_fragment,y_repair_load_balance,False,,0,3216.730734811166,3216.730734811166,0,0.0,"((0, (0, ('0:4:0', '0:5:0', '0:7:0'), 0, 0, ((2047, 'FLIP', (83,), None),))), (1, (1, ('1:0:0', '1:12:0', '1:34:0', '1:3:0', '1:5:0', '1:8:0'), 1, 0, ((2899, 'FLIP', (64, 71), None), (2914, 'FLIP', (7,), None)))), (2, (2, ('2:2:0', '2:34:0', '2:6:0', '2:8:0'), 2, 0, ((2493, 'FLIP', (35, 41), None), (3206, 'FLIP', (163,), None)))), (3, (3, ('3:0:0', '3:1:0', '3:25:0', '3:6:0', '3:7:0', '3:8:0'), 3, 0, ((2052, 'SORT', (146, 147, 148), (0, 2)), (2493, 'FLIP', (36,), None)))), (4, (3, ('3:30:0', '3:9:0'), 4, 0, ((2843, 'FLIP', (11,), None), (973, 'FLIP', (121,), None)))), (5, (4, ('4:14:0', '4:1:0', '4:28:0', '4:3:0', '4:7:0'), 4, 1, ((774, 'SORT', (109, 110, 111), (2, 4)), (1736, 'FLIP', (128,), None)))), (6, (5, ('5:21:0', '5:32:0', '5:36:0', '5:3:0', '5:43:0', '5:8:0'), 4, 2, ((1956, 'SORT', (54, 55, 56, 57, 58), (0, 4)), (2865, 'FLIP', (137,), None)))), (7, (5, ('5:34:0',), 3, 1, ((3128, 'FLIP', (171,), None),))), (8, (6, ('6:0:0', '6:1:0', '6:3:0', '6:4:0', '6:6:0', '6:7:0'), 2, 1, ((2865, 'SORT', (138, 139, 140, 141, 142, 143, 144), (0, 6)),))), (9, (6, ('6:13:0', '6:21:0'), 1, 1, ((2904, 'FLIP', (9,), None), (1072, 'FLIP', (16,), None)))))",True
23,Z,1,rough,z_destroy_detour_window,z_repair_same_stack_window,False,,0,3119.369700328408,3119.369700328408,0,0.0,"('Z', 'z_destroy_detour_window', ((1, (0, 1)),), 'z_repair_same_stack_window', (2899, 2914), ('FLIP',))",False
23,Z,2,rough,z_destroy_noise_window,z_repair_sort_range_shrink_first,False,,0,3197.2722003284075,3197.2722003284075,0,0.0,"('Z', 'z_destroy_noise_window', ((5, (7, 8)),), 'z_repair_sort_range_shrink_first', (774, 1736), ('SORT',))",False
23,Z,3,rough,z_destroy_mode_window,z_repair_bounded_detour_window,False,,0,3215.0930336617407,3215.0930336617407,0,0.0,"('Z', 'z_destroy_mode_window', ((6, (2, 3)),), 'z_repair_bounded_detour_window', (1956, 2865), ('SORT',))",False
24,X,2,exact,x_destroy_low_consolidation,x_repair_template_preserve,False,greedy_repair,1,3179.451366995074,3179.451366995074,0,0.0,"((0, (0, ('0:4:0', '0:5:0', '0:7:0'), 0, 0, ((2047, 'FLIP', (83,), None),))), (1, (1, ('1:0:0', '1:12:0', '1:34:0', '1:3:0', '1:5:0', '1:8:0'), 1, 1, ((2899, 'FLIP', (64, 71), None), (2914, 'FLIP', (7,), None)))), (2, (2, ('2:2:0', '2:34:0', '2:6:0', '2:8:0'), 2, 0, ((2493, 'FLIP', (35, 41), None), (3206, 'FLIP', (163,), None)))), (3, (3, ('3:0:0', '3:1:0', '3:25:0', '3:6:0', '3:7:0', '3:8:0'), 3, 0, ((2052, 'SORT', (146, 147, 148), (0, 2)), (2493, 'FLIP', (36,), None)))), (4, (3, ('3:30:0', '3:9:0'), 4, 0, ((2843, 'FLIP', (11,), None), (973, 'FLIP', (121,), None)))), (5, (4, ('4:14:0', '4:1:0', '4:28:0', '4:3:0', '4:7:0'), 4, 1, ((774, 'SORT', (109, 110, 111), (2, 4)), (1736, 'FLIP', (128,), None)))), (6, (5, ('5:21:0', '5:32:0', '5:36:0', '5:3:0', '5:43:0', '5:8:0'), 0, 1, ((1956, 'SORT', (54, 55, 56, 57, 58), (0, 4)), (2865, 'FLIP', (137,), None)))), (7, (5, ('5:34:0',), 2, 1, ((3128, 'FLIP', (171,), None),))), (8, (6, ('6:0:0', '6:1:0', '6:3:0', '6:4:0', '6:6:0', '6:7:0'), 2, 2, ((2865, 'SORT', (138, 139, 140, 141, 142, 143, 144), (0, 6)),))), (9, (6, ('6:13:0', '6:21:0'), 1, 0, ((2904, 'FLIP', (9,), None), (1072, 'FLIP', (16,), None)))))",False
24,X,1,exact,x_destroy_over_capacity_release,x_repair_template_preserve,False,greedy_repair,1,3149.919700328407,3149.919700328407,0,0.0,"((0, (0, ('0:4:0', '0:5:0', '0:7:0'), 0, 0, ((2047, 'FLIP', (83,), None),))), (1, (1, ('1:0:0', '1:12:0', '1:34:0', '1:3:0', '1:5:0', '1:8:0'), 1, 0, ((2899, 'FLIP', (64, 71), None), (2914, 'FLIP', (7,), None)))), (2, (2, ('2:2:0', '2:34:0', '2:6:0', '2:8:0'), 2, 0, ((2493, 'FLIP', (35, 41), None), (3206, 'FLIP', (163,), None)))), (3, (3, ('3:0:0', '3:1:0', '3:25:0', '3:6:0', '3:7:0', '3:8:0'), 3, 0, ((2052, 'SORT', (146, 147, 148), (0, 2)), (2493, 'FLIP', (36,), None)))), (4, (3, ('3:30:0', '3:9:0'), 4, 0, ((2843, 'FLIP', (11,), None), (973, 'FLIP', (121,), None)))), (5, (4, ('4:14:0', '4:1:0', '4:28:0', '4:3:0', '4:7:0'), 4, 1, ((774, 'SORT', (109, 110, 111), (2, 4)), (1736, 'FLIP', (128,), None)))), (6, (5, ('5:21:0', '5:32:0', '5:36:0', '5:3:0', '5:43:0', '5:8:0'), 0, 1, ((1956, 'SORT', (54, 55, 56, 57, 58), (0, 4)), (2865, 'FLIP', (137,), None)))), (7, (5, ('5:34:0',), 2, 1, ((3128, 'FLIP', (171,), None),))), (8, (6, ('6:0:0', '6:1:0', '6:3:0', '6:4:0', '6:6:0', '6:7:0'), 2, 2, ((2865, 'SORT', (138, 139, 140, 141, 142, 143, 144), (0, 6)),))), (9, (6, ('6:13:0', '6:21:0'), 1, 1, ((2904, 'FLIP', (9,), None), (1072, 'FLIP', (16,), None)))))",True
25,Y,1,rough,y_destroy_initial_idle_head,y_repair_regret2_station,False,,0,3071.0094530648303,3071.008659364304,0,0.0,"('Y', 'y_destroy_initial_idle_head', ((0, 0, 0),), 'y_repair_regret2_station', ((0, 4, 2),))",False
25,Y,2,rough,y_destroy_load_skew_release,y_repair_regret2_station,False,,0,3329.3528222664772,3329.352028565951,0,0.0,"('Y', 'y_destroy_load_skew_release', ((0, 0, 0), (6, 0, 1)), 'y_repair_regret2_station', ((0, 3, 1), (6, 4, 2)))",False
25,Y,3,rough,y_destroy_max_tardiness_blocker,y_repair_earliest_finish,False,,0,3329.3528222664772,3329.352028565951,0,0.0,"('Y', 'y_destroy_max_tardiness_blocker', ((0, 0, 0), (6, 0, 1)), 'y_repair_earliest_finish', ((0, 3, 1), (6, 4, 2)))",False
25,Y,1,exact,y_destroy_initial_idle_head,y_repair_regret2_station,False,,0,3154.589849753695,3154.589509596327,0,0.0,"((0, (0, ('0:4:0', '0:5:0', '0:7:0'), 4, 2, ((2047, 'FLIP', (83,), None),))), (1, (1, ('1:0:0', '1:12:0', '1:34:0', '1:3:0', '1:5:0', '1:8:0'), 1, 0, ((2899, 'FLIP', (64, 71), None), (2914, 'FLIP', (7,), None)))), (2, (2, ('2:2:0', '2:34:0', '2:6:0', '2:8:0'), 2, 0, ((2493, 'FLIP', (35, 41), None), (3206, 'FLIP', (163,), None)))), (3, (3, ('3:0:0', '3:1:0', '3:25:0', '3:6:0', '3:7:0', '3:8:0'), 3, 0, ((2052, 'SORT', (146, 147, 148), (0, 2)), (2493, 'FLIP', (36,), None)))), (4, (3, ('3:30:0', '3:9:0'), 4, 0, ((2843, 'FLIP', (11,), None), (973, 'FLIP', (121,), None)))), (5, (4, ('4:14:0', '4:1:0', '4:28:0', '4:3:0', '4:7:0'), 4, 1, ((774, 'SORT', (109, 110, 111), (2, 4)), (1736, 'FLIP', (128,), None)))), (6, (5, ('5:21:0', '5:32:0', '5:36:0', '5:3:0', '5:43:0', '5:8:0'), 0, 0, ((1956, 'SORT', (54, 55, 56, 57, 58), (0, 4)), (2865, 'FLIP', (137,), None)))), (7, (5, ('5:34:0',), 2, 1, ((3128, 'FLIP', (171,), None),))), (8, (6, ('6:0:0', '6:1:0', '6:3:0', '6:4:0', '6:6:0', '6:7:0'), 2, 2, ((2865, 'SORT', (138, 139, 140, 141, 142, 143, 144), (0, 6)),))), (9, (6, ('6:13:0', '6:21:0'), 1, 1, ((2904, 'FLIP', (9,), None), (1072, 'FLIP', (16,), None)))))",True
26,Z,1,rough,z_destroy_detour_window,z_repair_mode_toggle_contextual,False,,0,3124.039849753695,3124.042798211749,0,0.0,"('Z', 'z_destroy_detour_window', ((1, (0, 1)),), 'z_repair_mode_toggle_contextual', (2899, 2914), ('FLIP',))",False
