iter,focus,selected_resource_layer,destroy_operator,repair_operator,fallback_repair_used,projection_mode,projection_repaired_subtask_count,effective_destroy_mu,effective_destroy_budget,destroy_tier,heavy_destroy_active,force_rotate_used,x_temp_boost_used,local_obj,Sx,Sy,Sz,F_raw,F_cal,residual_hat,residual_decay_alpha,residual_conf_alpha,duplicate_tote_count,duplicate_tote_penalty,coverage_hard_reject,unmet_sku_total,candidate_hard_reject_reason,candidate_pool_target_size,candidate_pool_generated_count,candidate_pool_unique_count,candidate_pool_attempt_count,candidate_pool_exact_count,candidate_pool_best_f_raw,candidate_pool_best_f_cal,selected_candidate_rank,joint_colocated_sort_postprocess_triggered,joint_colocated_sort_postprocess_candidate_groups,joint_colocated_sort_postprocess_submitted,joint_colocated_sort_postprocess_applied,joint_colocated_sort_postprocess_makespan_gain,joint_colocated_sort_postprocess_rejected_capacity,joint_colocated_sort_postprocess_rejected_interval_illegal,joint_colocated_sort_postprocess_rejected_noise,joint_colocated_sort_postprocess_rejected_eval_not_better,joint_colocated_sort_postprocess_rejected_validation,joint_colocated_sort_postprocess_rejected_target_conflict,empty_candidate_penalized,layer_cooldown_remaining,stagnation_increment,used_exact_eval_cache,exact_eval_cache_hit_count,consecutive_exact_cache_hit_count,adaptive_destroy_bonus,consecutive_fail_count_x,x_layer_dynamic_multiplier,x_failure_cooldown_remaining,local_accept,global_eval_triggered,validation_trigger,validated_makespan,catastrophic_rollback,z,best_z,improved,sa_temperature,sa_accept_prob,iter_runtime_sec,global_eval_time_sec,lkh_call_count
11,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,8,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,11.974738784767576,0.0,0.015713999999206862,0.0,0
12,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,9,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,11.376001845529196,0.0,0.011339700000462472,0.0,0
13,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,9,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,10.807201753252736,0.0,0.01947889999973995,0.0,0
14,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,6,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,10.266841665590098,0.0,0.012779000000591623,0.0,0
15,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,2,0,12,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,9.753499582310592,0.0,0.025570499999957974,0.0,0
16,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,6,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,9.265824603195062,0.0,0.012394499999572872,0.0,0
17,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,7,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,8.802533373035308,0.0,0.01543400000082329,0.0,0
18,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,3,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,8.362406704383542,0.0,0.009273300000131712,0.0,0
19,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,7,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,7.944286369164364,0.0,0.015262799999618437,0.0,0
20,Z,Z,,,False,,0,0.1,2,base,False,False,False,871.4804861111112,0.2366666666666667,0.21025959704339534,2.2933333333333334,871.4804861111112,871.4804861111112,0.0,0.0,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,6,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,0,0,0.0,0,1.0,0,False,False,,nan,False,233.0,233.0,False,7.547072050706145,0.0,0.012337400001342758,0.0,0
21,X,X,x_destroy_over_capacity_release,x_repair_route_span_min,False,greedy_repair,1,0.1,3,base,False,True,True,856.1502083333335,0.2366666666666667,0.22001996900333812,2.217777777777778,856.1502083333335,856.1502083333335,0.0,0.0,0.0,0,0.0,False,0,,3,4,3,6,3,856.1502083333335,856.1502083333335,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.0,False,0,0,0.0,0,1.0,0,True,True,periodic,182.0,False,182.0,182.0,True,14.339436896341676,1.0,0.30272920000061276,0.21521860000029847,1
22,Y,Y,y_destroy_initial_idle_head,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,861.2134027777778,0.2366666666666667,0.2195281950405341,2.24,861.2134027777778,861.2133649825147,-0.001,0.7937005259840998,0.04761904761904756,0,0.0,False,0,,3,3,1,3,1,861.2134027777778,861.2133649825147,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,1,0,0.0,0,1.0,0,True,True,operator_route_precheck,242.0,False,242.0,182.0,False,6.811232525762295,0.47551637656265244,0.22528779999993276,0.1884315000006609,2
23,Z,Z,,,False,,0,0.1,2,base,False,True,False,861.2134027777778,0.2366666666666667,0.2195281950405341,2.24,861.2134027777778,861.2133649825147,-0.001,0.7937005259840998,0.04761904761904756,0,0.0,False,0,exact_candidate_fail,3,3,0,8,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,1,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,6.470670899474181,0.0,0.034198499999547494,0.0,2
24,X,X,x_destroy_low_consolidation,x_repair_affinity_pack,False,greedy_repair,1,0.1,3,base,False,True,True,861.2134027777778,0.2366666666666667,0.2195281950405341,2.24,861.2134027777778,861.2117133541585,-0.002681792830507334,0.6299605249474366,1.0,0,0.0,False,0,,3,8,3,9,3,861.2134027777778,861.2117133541585,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,3,1,0.0,0,1.0,0,True,True,operator_route_precheck,242.0,False,242.0,182.0,False,12.294274709000943,1.0,0.34368739999990794,0.1896723000008933,3
25,Y,Y,y_destroy_congested_station_block,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,842.9509027777779,0.2366666666666667,0.22114836671435384,2.16,842.9509027777779,842.9615933569289,0.025714090896961476,0.7937005259840998,0.5238095238095237,0,0.0,False,0,,3,3,1,3,1,842.9509027777779,842.9615933569289,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,5,0,0.0,0,1.0,0,True,True,f_raw_breakthrough,206.0,False,206.0,182.0,False,5.839780486775448,1.0,0.24067789999935485,0.20842170000105398,4
26,Z,Z,,,False,,0,0.1,2,base,False,True,False,842.9509027777779,0.2366666666666667,0.22114836671435384,2.16,842.9509027777779,842.9615933569289,0.025714090896961476,0.7937005259840998,0.5238095238095237,0,0.0,False,0,exact_candidate_fail,3,3,0,4,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,5,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,5.547791462436675,0.0,0.043764600000940845,0.0,4
27,X,X,x_destroy_over_capacity_release,x_repair_template_preserve,False,greedy_repair,1,0.1,3,base,False,True,True,842.9509027777779,0.2366666666666667,0.22114836671435384,2.16,842.9509027777779,842.9508314063947,-0.00011329500859603514,0.6299605249474366,1.0,0,0.0,False,0,,3,8,2,12,2,842.9509027777779,842.9508314063947,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,6,1,0.0,0,1.0,0,True,True,operator_route_precheck,206.0,False,206.0,182.0,False,10.540803778629682,1.0,0.34110300000065763,0.21090279999953054,5
28,Y,Y,y_destroy_rank_window_release,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,862.6460416666667,0.2366666666666667,0.22123241535526944,2.2444444444444445,862.6460416666667,862.6459578804121,-0.0022168453861422634,0.7937005259840998,0.04761904761904756,0,0.0,False,0,,3,3,1,3,1,862.6460416666667,862.6459578804121,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,10,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,5.0068817948490985,0.01957286259339458,0.027515800000401214,0.0,5
29,Z,Z,,,False,,0,0.1,2,base,False,True,False,842.9509027777779,0.2366666666666667,0.22114836671435384,2.16,842.9509027777779,842.9508314063947,-0.00011329500859603514,0.6299605249474366,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,6,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,10,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,4.756537705106643,0.0,0.03320969999913359,0.0,5
30,X,X,x_destroy_spatial_outliers,x_repair_affinity_pack,False,greedy_repair,1,0.1,3,base,False,True,True,842.9509027777779,0.2366666666666667,0.22114836671435384,2.16,842.9509027777779,842.9484302413281,-0.00494507289961383,0.5,1.0,0,0.0,False,0,,3,4,2,12,2,842.9509027777779,842.9484302413281,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,12,1,0.0,0,1.0,0,True,True,operator_route_precheck,206.0,False,206.0,182.0,False,9.037421639702622,1.0,0.27093710000008286,0.2102286000008462,6
31,Y,Y,y_destroy_rank_window_release,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,875.5582638888889,0.33666666666666667,0.2188719003338102,2.2022222222222223,875.5582638888889,875.5582638888889,0.0020371517322486862,0.7937005259840998,0.0,0,0.0,False,0,,3,3,1,3,1,875.5582638888889,875.5582638888889,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,14,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,4.292775278858745,0.0005022334301186018,0.025151600000754115,0.0,6
32,Z,Z,,,False,,0,0.1,2,base,False,True,False,842.9509027777779,0.2366666666666667,0.22114836671435384,2.16,842.9509027777779,842.9484302413281,-0.00494507289961383,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,5,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,14,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,4.0781365149158075,0.0,0.03000379999866709,0.0,6
33,X,X,x_destroy_low_consolidation,x_repair_affinity_pack,False,greedy_repair,2,0.1,3,base,False,True,True,860.1622916666668,0.33666666666666667,0.23723921077730092,2.117777777777778,860.1622916666668,860.1622916666668,-0.03266815046515578,0.5,0.0,0,0.0,False,0,,3,1,1,12,1,860.1622916666668,860.1622916666668,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,15,1,0.0,0,1.0,0,True,True,operator_route_precheck,212.0,False,212.0,182.0,False,7.7484593783400335,0.10843709557993826,0.202502000000095,0.1848506999995152,7
34,Y,Y,y_destroy_max_tardiness_blocker,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,896.3184027777779,0.33666666666666667,0.2813045422031474,2.228888888888889,896.3184027777779,896.3184027777779,-0.02936369896766944,0.7937005259840998,0.0,0,0.0,False,0,,3,3,1,3,1,896.3184027777779,896.3184027777779,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,15,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,3.680518204711516,5.415572519367515e-05,0.03468029999930877,0.0,7
35,Z,Z,,,False,,0,0.1,2,base,False,True,False,860.1622916666668,0.33666666666666667,0.23723921077730092,2.117777777777778,860.1622916666668,860.1622916666668,-0.03266815046515578,0.5,0.0,0,0.0,False,0,exact_candidate_fail,3,3,0,4,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,15,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,3.49649229447594,0.0,0.02809960000013234,0.0,7
36,X,X,x_destroy_over_capacity_release,x_repair_route_span_min,False,greedy_repair,1,0.1,3,base,False,True,True,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6908168631492,-0.005449607035261449,0.5,1.0,0,0.0,False,0,,3,5,3,5,3,853.6935416666668,853.6908168631492,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,16,1,0.0,0,1.0,0,True,True,operator_route_precheck,212.0,False,212.0,182.0,False,6.643335359504285,1.0,0.2754445999999007,0.18600940000033006,8
37,Y,Y,y_destroy_congested_station_block,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.5634006144428,-0.007406777715474367,0.7937005259840998,0.04761904761904756,0,0.0,False,0,,3,3,1,4,1,876.5636805555556,876.5634006144428,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,17,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,3.1555842957645353,0.0007113912560995451,0.029446399999869755,0.0,8
38,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6908168631492,-0.005449607035261449,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,5,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,17,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,2.9978050809763084,0.0,0.032867500000065775,0.0,8
39,X,X,x_destroy_over_capacity_release,x_repair_affinity_pack,False,greedy_repair,1,0.1,3,base,False,True,True,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6880213159131,-0.011040701507304596,0.5,1.0,0,0.0,False,0,,3,4,3,5,3,853.6935416666668,853.6880213159131,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,20,1,0.0,0,1.0,0,True,True,operator_route_precheck,212.0,False,212.0,182.0,False,5.695829653854986,1.0,0.22356159999981173,0.182286600000225,9
40,Y,Y,y_destroy_initial_idle_head,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,874.7560416666666,0.33666666666666667,0.2198733309489747,2.197777777777778,874.7560416666666,874.7526266970444,-0.008214039486203039,0.7937005259840998,0.5238095238095237,0,0.0,False,0,,3,3,1,3,1,874.7560416666666,874.7526266970444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,21,2,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,2.7055190855811184,0.0004155985793813071,0.017243199999938952,0.0,9
41,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6880213159131,-0.011040701507304596,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,6,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,21,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,2.570243131302062,0.0,0.032547700000577606,0.0,9
42,X,X,x_destroy_low_consolidation,x_repair_route_span_min,False,greedy_repair,1,0.1,3,base,False,True,True,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6863753683001,-0.014332596733376132,0.5,1.0,0,0.0,False,0,,3,1,1,12,1,853.6935416666668,853.6863753683001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,22,1,0.0,0,1.0,0,True,True,operator_route_precheck,212.0,False,212.0,182.0,False,4.883461949473918,1.0,0.19647819999954663,0.18626359999871056,10
43,Y,Y,y_destroy_max_tardiness_blocker,y_repair_regret2_station,False,,0,0.1,2,base,False,True,False,896.3184027777779,0.33666666666666667,0.2813045422031474,2.228888888888889,896.3184027777779,896.3184027777779,-0.006968567429661842,0.7937005259840998,0.0,0,0.0,False,0,,3,3,1,9,1,896.3184027777779,896.3184027777779,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,23,2,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,2.319644426000111,1.0428841091637668e-08,0.04505590000007942,0.0,10
44,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6863753683001,-0.014332596733376132,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,5,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,23,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,2.2036622047001053,0.0,0.03364270000020042,0.0,10
45,X,X,,,False,,0,0.1,3,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6863753683001,-0.014332596733376132,0.5,1.0,0,0.0,False,0,no_candidate_pool,3,0,0,12,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,0.0,False,23,0,0.0,1,1.0,0,False,False,,nan,False,182.0,182.0,False,2.0934790944651,0.0,0.0005436000010377029,0.0,10
46,Y,Y,y_destroy_load_skew_release,y_repair_earliest_finish,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.5635194951413,-0.008522783063346364,0.3968502629920499,0.04761904761904756,0,0.0,False,0,,3,3,1,5,1,876.5636805555556,876.5635194951413,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,24,1,0.0,1,1.0,0,False,False,,nan,False,182.0,182.0,False,1.988805139741845,1.010016221747406e-05,0.025776399999813293,0.0,10
