iter,layer,candidate_rank,candidate_stage,destroy_operator,repair_operator,fallback_used,projection_mode,projection_repaired_subtask_count,F_raw,F_cal,duplicate_tote_count,duplicate_tote_penalty,candidate_signature,selected_for_sa
4,Z,2,rough,z_destroy_detour_window,z_repair_sort_range_shrink_first,False,,0,3112.857230090312,3112.857230090312,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (8,)), (1, (9, 10))), 'z_repair_sort_range_shrink_first', (1948, 2344, 3521, 487), ('SORT', 'SORT'))",False
5,Z,2,rough,z_destroy_detour_window,z_repair_sort_range_shrink_first,False,,0,3181.107230090312,3181.107230090312,0,0.0,"('Z', 'z_destroy_detour_window', ((2, (18,)), (3, (4, 5))), 'z_repair_sort_range_shrink_first', (3477, 2344, 2968, 2881), ('SORT', 'SORT'))",False
5,Z,1,rough,z_destroy_multistack_window,z_repair_same_stack_window,False,,0,2949.057230090312,2949.057230090312,0,0.0,"('Z', 'z_destroy_multistack_window', ((7, (0, 1, 2)),), 'z_repair_same_stack_window', (944, 2344), ('FLIP',))",False
5,Z,3,rough,z_destroy_mode_window,z_repair_bounded_detour_window,False,,0,3206.4572300903124,3206.4572300903124,0,0.0,"('Z', 'z_destroy_mode_window', ((4, (6, 7)),), 'z_repair_bounded_detour_window', (482, 2337), ('SORT',))",False
6,Z,1,rough,z_destroy_detour_window,z_repair_bounded_detour_window,False,,0,3118.7072300903124,3118.7072300903124,0,0.0,"('Z', 'z_destroy_detour_window', ((1, (9, 10)),), 'z_repair_bounded_detour_window', (3521, 487), ('SORT',))",False
6,Z,3,rough,z_destroy_detour_window,z_repair_same_stack_window,False,,0,3259.107230090312,3259.107230090312,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (8,)), (2, (18,))), 'z_repair_same_stack_window', (1948, 2344, 3477), ('SORT', 'SORT'))",False
6,Z,2,rough,z_destroy_noise_window,z_repair_bounded_detour_window,False,,0,3206.4572300903124,3206.4572300903124,0,0.0,"('Z', 'z_destroy_noise_window', ((4, (6, 7)),), 'z_repair_bounded_detour_window', (482, 2337), ('SORT',))",False
7,Z,3,rough,z_destroy_mode_window,z_repair_same_stack_window,False,,0,3206.4572300903124,3206.4572300903124,0,0.0,"('Z', 'z_destroy_mode_window', ((4, (6, 7)),), 'z_repair_same_stack_window', (482, 2337), ('SORT',))",False
7,Z,2,rough,z_destroy_mode_window,z_repair_mode_toggle_contextual,False,,0,3112.857230090312,3112.857230090312,0,0.0,"('Z', 'z_destroy_mode_window', ((0, (8,)), (1, (9, 10))), 'z_repair_mode_toggle_contextual', (1948, 2344, 3521, 487), ('SORT', 'SORT'))",False
7,Z,1,rough,z_destroy_detour_window,z_repair_mode_toggle_contextual,False,,0,3112.857230090312,3112.857230090312,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (8,)), (1, (9, 10))), 'z_repair_mode_toggle_contextual', (1948, 2344, 3521, 487), ('SORT', 'SORT'))",False
8,X,1,exact,x_destroy_group_boundary_release,x_repair_affinity_pack,False,greedy_repair,1,3124.5572300903123,3124.5572300903123,0,0.0,"((0, (0, ('0:14:0', '0:2:0', '0:3:0', '0:4:0', '0:6:0'), 0, 0, ((1948, 'SORT', (132, 133, 134), (0, 2)),))), (1, (1, ('1:35:0', '1:3:0', '1:46:0'), 1, 0, ((3521, 'SORT', (116, 117), (1, 2)), (487, 'FLIP', (147,), None)))), (2, (2, ('2:1:0', '2:2:0', '2:3:0', '2:4:0', '2:8:0', '2:9:0'), 2, 0, ((3477, 'SORT', (169, 170, 171, 172), (0, 3)),))), (3, (2, ('2:17:0', '2:18:0'), 3, 0, ((2968, 'FLIP', (10,), None), (2881, 'FLIP', (9,), None)))), (4, (3, ('3:0:0', '3:1:0', '3:26:0', '3:29:0', '3:31:0', '3:6:0'), 4, 0, ((482, 'SORT', (67, 68, 69, 70, 71, 72), (1, 6)), (2337, 'FLIP', (165,), None)))), (5, (3, ('3:21:0',), 5, 0, ((445, 'FLIP', (6,), None),))), (6, (4, ('4:15:0', '4:29:0', '4:3:0'), 5, 1, ((2344, 'FLIP', (53, 60), None),))), (7, (5, ('5:18:0', '5:22:0', '5:33:0', '5:35:0', '5:37:0', '5:8:0'), 3, 1, ((944, 'FLIP', (34,), None), (2344, 'FLIP', (52, 57), None), (2809, 'FLIP', (8,), None), (3417, 'FLIP', (4,), None)))), (8, (5, ('5:44:0',), 1, 1, ((1479, 'FLIP', (143,), None),))), (9, (6, ('6:0:0', '6:13:0', '6:1:0', '6:3:0', '6:4:0', '6:9:0'), 1, 2, ((3521, 'FLIP', (120,), None), (1049, 'FLIP', (84,), None)))), (10, (6, ('6:14:0',), 5, 2, ((1892, 'FLIP', (0,), None),))), (11, (7, ('7:0:0', '7:1:0', '7:2:0', '7:3:0', '7:4:0', '7:5:0'), 0, 1, ((2116, 'SORT', (98, 99), (1, 2)),))), (12, (7, ('7:16:0', '7:6:0'), 5, 3, ((944, 'SORT', (35, 36, 37), (1, 3)),))))",True
8,X,2,exact,x_destroy_spatial_outliers,x_repair_template_preserve,False,full_y_refresh,1,3734.535606527094,3734.535606527094,0,0.0,"((0, (0, ('0:14:0', '0:2:0', '0:3:0', '0:4:0', '0:6:0'), 0, 0, ((1948, 'SORT', (132, 133, 134), (0, 2)),))), (1, (1, ('1:35:0', '1:3:0', '1:46:0'), 0, 2, ((3521, 'SORT', (116, 117), (1, 2)), (487, 'FLIP', (147,), None)))), (2, (2, ('2:1:0', '2:2:0', '2:3:0', '2:4:0', '2:8:0', '2:9:0'), 0, 5, ((3477, 'SORT', (169, 170, 171, 172), (0, 3)),))), (3, (2, ('2:17:0', '2:18:0'), 0, 6, ((2968, 'FLIP', (10,), None), (2881, 'FLIP', (9,), None)))), (4, (3, ('3:0:0', '3:1:0', '3:26:0', '3:29:0', '3:31:0', '3:6:0'), 0, 8, ((482, 'SORT', (67, 68, 69, 70, 71, 72), (1, 6)), (2337, 'FLIP', (165,), None)))), (5, (3, ('3:21:0',), 0, 9, ((445, 'FLIP', (6,), None),))), (6, (4, ('4:15:0', '4:29:0', '4:3:0'), 0, 10, ((2344, 'FLIP', (53, 60), None),))), (7, (5, ('5:18:0', '5:22:0', '5:33:0', '5:35:0', '5:37:0', '5:8:0'), 0, 7, ((944, 'FLIP', (34,), None), (2344, 'FLIP', (52, 57), None), (2809, 'FLIP', (8,), None), (3417, 'FLIP', (4,), None)))), (8, (5, ('5:44:0',), 0, 3, ((1479, 'FLIP', (143,), None),))), (9, (6, ('6:0:0', '6:13:0', '6:1:0', '6:3:0', '6:4:0', '6:9:0'), 0, 4, ((3521, 'FLIP', (120,), None), (1049, 'FLIP', (84,), None)))), (10, (6, ('6:14:0',), 0, 11, ((1892, 'FLIP', (0,), None),))), (11, (7, ('7:0:0', '7:1:0', '7:2:0', '7:3:0', '7:4:0', '7:5:0'), 0, 1, ((2116, 'SORT', (98, 99), (1, 2)),))), (12, (7, ('7:16:0', '7:6:0'), 0, 12, ((944, 'SORT', (35, 36, 37), (1, 3)),))))",False
9,X,1,exact,x_destroy_low_consolidation,x_repair_affinity_pack,False,greedy_repair,1,3124.5572300903123,3124.5572300903123,0,0.0,"((0, (0, ('0:14:0', '0:2:0', '0:3:0', '0:4:0', '0:6:0'), 0, 0, ((1948, 'SORT', (132, 133, 134), (0, 2)),))), (1, (1, ('1:35:0', '1:3:0', '1:46:0'), 1, 0, ((3521, 'SORT', (116, 117), (1, 2)), (487, 'FLIP', (147,), None)))), (2, (2, ('2:1:0', '2:2:0', '2:3:0', '2:4:0', '2:8:0', '2:9:0'), 2, 0, ((3477, 'SORT', (169, 170, 171, 172), (0, 3)),))), (3, (2, ('2:17:0', '2:18:0'), 3, 0, ((2968, 'FLIP', (10,), None), (2881, 'FLIP', (9,), None)))), (4, (3, ('3:0:0', '3:1:0', '3:26:0', '3:29:0', '3:31:0', '3:6:0'), 4, 0, ((482, 'SORT', (67, 68, 69, 70, 71, 72), (1, 6)), (2337, 'FLIP', (165,), None)))), (5, (3, ('3:21:0',), 5, 0, ((445, 'FLIP', (6,), None),))), (6, (4, ('4:15:0', '4:29:0', '4:3:0'), 5, 1, ((2344, 'FLIP', (53, 60), None),))), (7, (5, ('5:18:0', '5:22:0', '5:33:0', '5:35:0', '5:37:0', '5:8:0'), 3, 1, ((944, 'FLIP', (34,), None), (2344, 'FLIP', (52, 57), None), (2809, 'FLIP', (8,), None), (3417, 'FLIP', (4,), None)))), (8, (5, ('5:44:0',), 1, 1, ((1479, 'FLIP', (143,), None),))), (9, (6, ('6:0:0', '6:13:0', '6:1:0', '6:3:0', '6:4:0', '6:9:0'), 1, 2, ((3521, 'FLIP', (120,), None), (1049, 'FLIP', (84,), None)))), (10, (6, ('6:14:0',), 5, 2, ((1892, 'FLIP', (0,), None),))), (11, (7, ('7:0:0', '7:1:0', '7:2:0', '7:3:0', '7:4:0', '7:5:0'), 0, 1, ((2116, 'SORT', (98, 99), (1, 2)),))), (12, (7, ('7:16:0', '7:6:0'), 5, 3, ((944, 'SORT', (35, 36, 37), (1, 3)),))))",True
10,Y,3,rough,y_destroy_initial_idle_head,y_repair_arrival_aware_rank,False,,0,3115.9982012207793,3115.997407520253,0,0.0,"('Y', 'y_destroy_initial_idle_head', ((1, 1, 0), (4, 4, 0)), 'y_repair_arrival_aware_rank', ((1, 0, 2), (4, 1, 2)))",False
10,Y,2,rough,y_destroy_max_tardiness_blocker,y_repair_arrival_aware_rank,False,,0,3063.6970363002233,3063.696242599697,0,0.0,"('Y', 'y_destroy_max_tardiness_blocker', ((6, 5, 1), (11, 0, 1)), 'y_repair_arrival_aware_rank', ((6, 0, 1), (11, 1, 3)))",False
10,Y,1,rough,y_destroy_rank_window_release,y_repair_regret2_station,False,,0,2958.585498768473,2958.5847050679467,0,0.0,"('Y', 'y_destroy_rank_window_release', ((10, 5, 2), (12, 5, 3)), 'y_repair_regret2_station', ((10, 2, 1), (12, 1, 3)))",False
10,Y,1,exact,y_destroy_rank_window_release,y_repair_regret2_station,False,,0,3060.9963823891626,3060.9959375679887,0,0.0,"((0, (0, ('0:14:0', '0:2:0', '0:3:0', '0:4:0', '0:6:0'), 0, 0, ((1948, 'SORT', (132, 133, 134), (0, 2)),))), (1, (1, ('1:35:0', '1:3:0', '1:46:0'), 1, 0, ((3521, 'SORT', (116, 117), (1, 2)), (487, 'FLIP', (147,), None)))), (2, (2, ('2:1:0', '2:2:0', '2:3:0', '2:4:0', '2:8:0', '2:9:0'), 2, 0, ((3477, 'SORT', (169, 170, 171, 172), (0, 3)),))), (3, (2, ('2:17:0', '2:18:0'), 3, 0, ((2968, 'FLIP', (10,), None), (2881, 'FLIP', (9,), None)))), (4, (3, ('3:0:0', '3:1:0', '3:26:0', '3:29:0', '3:31:0', '3:6:0'), 4, 0, ((482, 'SORT', (67, 68, 69, 70, 71, 72), (1, 6)), (2337, 'FLIP', (165,), None)))), (5, (3, ('3:21:0',), 5, 0, ((445, 'FLIP', (6,), None),))), (6, (4, ('4:15:0', '4:29:0', '4:3:0'), 5, 1, ((2344, 'FLIP', (53, 60), None),))), (7, (5, ('5:18:0', '5:22:0', '5:33:0', '5:35:0', '5:37:0', '5:8:0'), 3, 1, ((944, 'FLIP', (34,), None), (2344, 'FLIP', (52, 57), None), (2809, 'FLIP', (8,), None), (3417, 'FLIP', (4,), None)))), (8, (5, ('5:44:0',), 1, 1, ((1479, 'FLIP', (143,), None),))), (9, (6, ('6:0:0', '6:13:0', '6:1:0', '6:3:0', '6:4:0', '6:9:0'), 1, 2, ((3521, 'FLIP', (120,), None), (1049, 'FLIP', (84,), None)))), (10, (6, ('6:14:0',), 2, 1, ((1892, 'FLIP', (0,), None),))), (11, (7, ('7:0:0', '7:1:0', '7:2:0', '7:3:0', '7:4:0', '7:5:0'), 0, 1, ((2116, 'SORT', (98, 99), (1, 2)),))), (12, (7, ('7:16:0', '7:6:0'), 1, 3, ((944, 'SORT', (35, 36, 37), (1, 3)),))))",True
11,Z,1,rough,z_destroy_multistack_window,z_repair_bounded_detour_window,False,,0,3055.1463823891627,3055.142874640695,0,0.0,"('Z', 'z_destroy_multistack_window', ((1, (9, 10)),), 'z_repair_bounded_detour_window', (3521, 487), ('SORT',))",False
11,Z,3,rough,z_destroy_noise_window,z_repair_mode_toggle_contextual,False,,0,3142.896382389163,3142.8964005353096,0,0.0,"('Z', 'z_destroy_noise_window', ((4, (6, 7)),), 'z_repair_mode_toggle_contextual', (482, 2337), ('SORT',))",False
11,Z,2,rough,z_destroy_noise_window,z_repair_bounded_detour_window,False,,0,3131.196382389163,3131.1959304160277,0,0.0,"('Z', 'z_destroy_noise_window', ((4, (6, 7)), (12, (14,))), 'z_repair_bounded_detour_window', (944, 2344, 482, 2337), ('SORT', 'SORT'))",False
12,Z,2,rough,z_destroy_noise_window,z_repair_bounded_detour_window,False,,0,3142.3645642073443,3142.3645616493177,0,0.0,"('Z', 'z_destroy_noise_window', ((2, (18,)), (4, (6, 7))), 'z_repair_bounded_detour_window', (3477, 2344, 482, 2337), ('SORT', 'SORT'))",False
12,Z,1,rough,z_destroy_mode_window,z_repair_same_stack_window,False,,0,3110.7213823891625,3110.720370673485,0,0.0,"('Z', 'z_destroy_mode_window', ((0, (8,)), (4, (6, 7))), 'z_repair_same_stack_window', (1948, 2344, 482, 2337), ('SORT', 'SORT'))",False
12,Z,3,rough,z_destroy_noise_window,z_repair_sort_range_shrink_first,False,,0,3142.896382389163,3142.8963967917693,0,0.0,"('Z', 'z_destroy_noise_window', ((4, (6, 7)),), 'z_repair_sort_range_shrink_first', (482, 2337), ('SORT',))",False
13,Z,2,rough,z_destroy_noise_window,z_repair_same_stack_window,False,,0,3142.896382389163,3142.8963938205193,0,0.0,"('Z', 'z_destroy_noise_window', ((4, (6, 7)),), 'z_repair_same_stack_window', (482, 2337), ('SORT',))",False
13,Z,1,rough,z_destroy_multistack_window,z_repair_bounded_detour_window,False,,0,2885.4963823891626,2885.4898783755475,0,0.0,"('Z', 'z_destroy_multistack_window', ((7, (0, 1, 2)),), 'z_repair_bounded_detour_window', (944, 2344), ('FLIP',))",False
14,Z,1,rough,z_destroy_noise_window,z_repair_same_stack_window,False,,0,3171.1713823891628,3171.171959523035,0,0.0,"('Z', 'z_destroy_noise_window', ((0, (8,)), (12, (14,))), 'z_repair_same_stack_window', (944, 2344, 1948), ('SORT', 'SORT'))",False
14,Z,3,rough,z_destroy_mode_window,z_repair_mode_toggle_contextual,False,,0,3195.5463823891628,3195.5474492306203,0,0.0,"('Z', 'z_destroy_mode_window', ((0, (8,)), (2, (18,))), 'z_repair_mode_toggle_contextual', (1948, 2344, 3477), ('SORT', 'SORT'))",False
14,Z,2,rough,z_destroy_detour_window,z_repair_sort_range_shrink_first,False,,0,3195.5463823891628,3195.5474492306203,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (8,)), (2, (18,))), 'z_repair_sort_range_shrink_first', (3477, 2344, 1948), ('SORT', 'SORT'))",False
15,Z,2,rough,z_destroy_noise_window,z_repair_same_stack_window,False,,0,3224.7963823891628,3224.7976955591903,0,0.0,"('Z', 'z_destroy_noise_window', ((2, (18,)), (12, (14,))), 'z_repair_same_stack_window', (3477, 2344, 944), ('SORT', 'SORT'))",False
15,Z,1,rough,z_destroy_noise_window,z_repair_sort_range_shrink_first,False,,0,3142.3645642073443,3142.364562928331,0,0.0,"('Z', 'z_destroy_noise_window', ((2, (18,)), (4, (6, 7))), 'z_repair_sort_range_shrink_first', (3477, 2344, 482, 2337), ('SORT', 'SORT'))",False
16,Z,2,rough,z_destroy_mode_window,z_repair_mode_toggle_contextual,False,,0,3142.896382389163,3142.896388104841,0,0.0,"('Z', 'z_destroy_mode_window', ((4, (6, 7)),), 'z_repair_mode_toggle_contextual', (482, 2337), ('SORT',))",False
16,Z,1,rough,z_destroy_mode_window,z_repair_sort_range_shrink_first,False,,0,3055.1463823891627,3055.14527751763,0,0.0,"('Z', 'z_destroy_mode_window', ((1, (9, 10)),), 'z_repair_sort_range_shrink_first', (3521, 487), ('SORT',))",False
16,Z,3,rough,z_destroy_detour_window,z_repair_mode_toggle_contextual,False,,0,3195.5463823891628,3195.547054457167,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (8,)), (2, (18,))), 'z_repair_mode_toggle_contextual', (3477, 2344, 1948), ('SORT', 'SORT'))",False
17,X,1,exact,x_destroy_low_consolidation,x_repair_template_preserve,False,greedy_repair,1,3060.9963823891626,3060.995564216956,0,0.0,"((0, (0, ('0:14:0', '0:2:0', '0:3:0', '0:4:0', '0:6:0'), 0, 0, ((1948, 'SORT', (132, 133, 134), (0, 2)),))), (1, (1, ('1:35:0', '1:3:0', '1:46:0'), 1, 0, ((3521, 'SORT', (116, 117), (1, 2)), (487, 'FLIP', (147,), None)))), (2, (2, ('2:1:0', '2:2:0', '2:3:0', '2:4:0', '2:8:0', '2:9:0'), 2, 0, ((3477, 'SORT', (169, 170, 171, 172), (0, 3)),))), (3, (2, ('2:17:0', '2:18:0'), 3, 0, ((2968, 'FLIP', (10,), None), (2881, 'FLIP', (9,), None)))), (4, (3, ('3:0:0', '3:1:0', '3:26:0', '3:29:0', '3:31:0', '3:6:0'), 4, 0, ((482, 'SORT', (67, 68, 69, 70, 71, 72), (1, 6)), (2337, 'FLIP', (165,), None)))), (5, (3, ('3:21:0',), 5, 0, ((445, 'FLIP', (6,), None),))), (6, (4, ('4:15:0', '4:29:0', '4:3:0'), 5, 1, ((2344, 'FLIP', (53, 60), None),))), (7, (5, ('5:18:0', '5:22:0', '5:33:0', '5:35:0', '5:37:0', '5:8:0'), 3, 1, ((944, 'FLIP', (34,), None), (2344, 'FLIP', (52, 57), None), (2809, 'FLIP', (8,), None), (3417, 'FLIP', (4,), None)))), (8, (5, ('5:44:0',), 1, 1, ((1479, 'FLIP', (143,), None),))), (9, (6, ('6:0:0', '6:13:0', '6:1:0', '6:3:0', '6:4:0', '6:9:0'), 1, 2, ((3521, 'FLIP', (120,), None), (1049, 'FLIP', (84,), None)))), (10, (6, ('6:14:0',), 2, 1, ((1892, 'FLIP', (0,), None),))), (11, (7, ('7:0:0', '7:1:0', '7:2:0', '7:3:0', '7:4:0', '7:5:0'), 0, 1, ((2116, 'SORT', (98, 99), (1, 2)),))), (12, (7, ('7:16:0', '7:6:0'), 1, 3, ((944, 'SORT', (35, 36, 37), (1, 3)),))))",True
18,Z,2,rough,z_destroy_multistack_window,z_repair_mode_toggle_contextual,False,,0,3055.1463823891627,3055.1410590796672,0,0.0,"('Z', 'z_destroy_multistack_window', ((1, (9, 10)),), 'z_repair_mode_toggle_contextual', (3521, 487), ('SORT',))",False
18,Z,3,rough,z_destroy_detour_window,z_repair_bounded_detour_window,False,,0,3195.5463823891628,3195.5508659232255,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (8,)), (2, (18,))), 'z_repair_bounded_detour_window', (3477, 2344, 1948), ('SORT', 'SORT'))",False
18,Z,1,rough,z_destroy_multistack_window,z_repair_mode_toggle_contextual,False,,0,2885.4963823891626,2885.4792091437007,0,0.0,"('Z', 'z_destroy_multistack_window', ((7, (0, 1, 2)),), 'z_repair_mode_toggle_contextual', (944, 2344), ('FLIP',))",False
19,Z,3,rough,z_destroy_noise_window,z_repair_mode_toggle_contextual,False,,0,3224.7963823891628,3224.8015625760254,0,0.0,"('Z', 'z_destroy_noise_window', ((2, (18,)), (12, (14,))), 'z_repair_mode_toggle_contextual', (3477, 2344, 944), ('SORT', 'SORT'))",False
19,Z,2,rough,z_destroy_multistack_window,z_repair_same_stack_window,False,,0,3055.1463823891627,3055.1421572756162,0,0.0,"('Z', 'z_destroy_multistack_window', ((1, (9, 10)),), 'z_repair_same_stack_window', (3521, 487), ('SORT',))",False
19,Z,1,rough,z_destroy_mode_window,z_repair_sort_range_shrink_first,False,,0,3049.2963823891628,3049.2918329549125,0,0.0,"('Z', 'z_destroy_mode_window', ((0, (8,)), (1, (9, 10))), 'z_repair_sort_range_shrink_first', (1948, 2344, 3521, 487), ('SORT', 'SORT'))",False
20,Z,1,rough,z_destroy_multistack_window,z_repair_mode_toggle_contextual,False,,0,3031.7463823891626,3031.7419992602654,0,0.0,"('Z', 'z_destroy_multistack_window', ((3, (4, 5)),), 'z_repair_mode_toggle_contextual', (2968, 2881), ('FLIP',))",False
20,Z,3,rough,z_destroy_noise_window,z_repair_sort_range_shrink_first,False,,0,3195.5463823891628,3195.5492068386343,0,0.0,"('Z', 'z_destroy_noise_window', ((0, (8,)), (2, (18,))), 'z_repair_sort_range_shrink_first', (3477, 2344, 1948), ('SORT', 'SORT'))",False
20,Z,2,rough,z_destroy_noise_window,z_repair_same_stack_window,False,,0,3131.196382389163,3131.1963752899896,0,0.0,"('Z', 'z_destroy_noise_window', ((4, (6, 7)), (12, (14,))), 'z_repair_same_stack_window', (944, 2344, 482, 2337), ('SORT', 'SORT'))",False
21,X,1,exact,x_destroy_group_boundary_release,x_repair_template_preserve,False,greedy_repair,1,3060.9963823891626,3060.9939250436555,0,0.0,"((0, (0, ('0:14:0', '0:2:0', '0:3:0', '0:4:0', '0:6:0'), 0, 0, ((1948, 'SORT', (132, 133, 134), (0, 2)),))), (1, (1, ('1:35:0', '1:3:0', '1:46:0'), 1, 0, ((3521, 'SORT', (116, 117), (1, 2)), (487, 'FLIP', (147,), None)))), (2, (2, ('2:1:0', '2:2:0', '2:3:0', '2:4:0', '2:8:0', '2:9:0'), 2, 0, ((3477, 'SORT', (169, 170, 171, 172), (0, 3)),))), (3, (2, ('2:17:0', '2:18:0'), 3, 0, ((2968, 'FLIP', (10,), None), (2881, 'FLIP', (9,), None)))), (4, (3, ('3:0:0', '3:1:0', '3:26:0', '3:29:0', '3:31:0', '3:6:0'), 4, 0, ((482, 'SORT', (67, 68, 69, 70, 71, 72), (1, 6)), (2337, 'FLIP', (165,), None)))), (5, (3, ('3:21:0',), 5, 0, ((445, 'FLIP', (6,), None),))), (6, (4, ('4:15:0', '4:29:0', '4:3:0'), 5, 1, ((2344, 'FLIP', (53, 60), None),))), (7, (5, ('5:18:0', '5:22:0', '5:33:0', '5:35:0', '5:37:0', '5:8:0'), 3, 1, ((944, 'FLIP', (34,), None), (2344, 'FLIP', (52, 57), None), (2809, 'FLIP', (8,), None), (3417, 'FLIP', (4,), None)))), (8, (5, ('5:44:0',), 1, 1, ((1479, 'FLIP', (143,), None),))), (9, (6, ('6:0:0', '6:13:0', '6:1:0', '6:3:0', '6:4:0', '6:9:0'), 1, 2, ((3521, 'FLIP', (120,), None), (1049, 'FLIP', (84,), None)))), (10, (6, ('6:14:0',), 2, 1, ((1892, 'FLIP', (0,), None),))), (11, (7, ('7:0:0', '7:1:0', '7:2:0', '7:3:0', '7:4:0', '7:5:0'), 0, 1, ((2116, 'SORT', (98, 99), (1, 2)),))), (12, (7, ('7:16:0', '7:6:0'), 1, 3, ((944, 'SORT', (35, 36, 37), (1, 3)),))))",True
22,Z,2,rough,z_destroy_mode_window,z_repair_mode_toggle_contextual,False,,0,3055.1463823891627,3055.139830511323,0,0.0,"('Z', 'z_destroy_mode_window', ((1, (9, 10)),), 'z_repair_mode_toggle_contextual', (3521, 487), ('SORT',))",False
22,Z,3,rough,z_destroy_detour_window,z_repair_same_stack_window,False,,0,3195.5463823891628,3195.5536694157045,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (8,)), (2, (18,))), 'z_repair_same_stack_window', (1948, 2344, 3477), ('SORT', 'SORT'))",False
22,Z,1,rough,z_destroy_multistack_window,z_repair_sort_range_shrink_first,False,,0,2908.8963823891627,2908.8754149859255,0,0.0,"('Z', 'z_destroy_multistack_window', ((7, (0, 1, 2)),), 'z_repair_sort_range_shrink_first', (944, 2344), ('SORT',))",False
23,Z,2,rough,z_destroy_multistack_window,z_repair_sort_range_shrink_first,False,,0,3055.1463823891627,3055.141182160275,0,0.0,"('Z', 'z_destroy_multistack_window', ((1, (9, 10)),), 'z_repair_sort_range_shrink_first', (3521, 487), ('SORT',))",False
23,Z,1,rough,z_destroy_multistack_window,z_repair_same_stack_window,False,,0,2885.4963823891626,2885.47790989257,0,0.0,"('Z', 'z_destroy_multistack_window', ((7, (0, 1, 2)),), 'z_repair_same_stack_window', (944, 2344), ('FLIP',))",False
23,Z,3,rough,z_destroy_mode_window,z_repair_same_stack_window,False,,0,3142.896382389163,3142.89804712633,0,0.0,"('Z', 'z_destroy_mode_window', ((4, (6, 7)),), 'z_repair_same_stack_window', (482, 2337), ('SORT',))",False
